kdsatker,ba,baes1,akun,program,kegiatan,output,kewenangan,sumber_dana,cara_tarik,kdregister,lokasi,budget_type,tanggal,amount
"237373","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0354","2",01/02/2024,14049480
"239188","032","03212","522141","03212DL","2375","SCC","2","A","0","00000001","0354","2",25/01/2024,10000000
"403875","032","03212","522191","03212DL","2376","SAC","2","A","0","00000001","0953","2",21/02/2024,2050000
"403875","032","03212","521811","03212DL","2376","SAC","2","A","0","00000001","0953","2",22/01/2024,2283400
"403875","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/01/2024,18325000
"403875","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/02/2024,296650
"403875","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/02/2024,59330
"403875","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0953","2",01/02/2024,6155700
"238741","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0751","7",13/02/2024,-15
"238741","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0751","2",24/01/2024,2711
"238741","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","0751","2",24/01/2024,91434
"440013","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/03/2024,9149350
"440013","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","2202","2",01/03/2024,540000
"440013","032","03212","522112","03212WA","2378","EBA","2","A","0","00000001","2202","2",19/02/2024,30250
"440013","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","2202","2",19/02/2024,27436000
"440013","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","2202","2",07/02/2024,397532
"403827","032","03212","521213","03212DL","2375","QDD","2","A","0","00000001","2201","2",05/02/2024,41400000
"403827","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","2201","2",11/01/2024,136900
"403827","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/01/2024,1385604
"440013","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","2202","2",26/01/2024,450000
"403827","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","2201","2",01/02/2024,2749
"403827","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","2201","2",02/02/2024,185000
"403828","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","1907","2",20/02/2024,202186600
"403828","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","1907","2",20/02/2024,35816000
"403828","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","1907","2",07/02/2024,30695000
"403828","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/03/2024,2114376
"403828","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","1907","2",17/01/2024,9406
"403828","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","1907","2",01/02/2024,1957890
"622035","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0503","2",01/02/2024,96
"622035","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0503","2",05/02/2024,3561500
"622035","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0503","2",01/01/2024,540000
"622035","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0503","2",01/01/2024,7155000
"622035","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0503","2",13/02/2024,1039255
"626402","032","03212","524111","03212WA","2378","EBD","1","A","0","00000001","0151","2",15/02/2024,44743456
"626402","032","03212","521811","03212DL","2375","AFA","1","A","0","00000001","0151","2",15/02/2024,1990000
"403821","032","03212","524113","03212WA","2378","EBC","1","A","0","00000001","0152","2",16/02/2024,3740000
"427511","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","0154","2",19/02/2024,123200000
"427511","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0154","2",16/01/2024,12782300
"427511","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0154","2",16/01/2024,2300000
"626402","032","03212","522191","03212WA","2378","EBA","1","A","0","00000001","0151","2",07/02/2024,64870108
"403835","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0151","2",07/02/2024,2179000
"403836","032","03212","511628","03212WA","2378","EBA","2","A","0","00000001","0152","2",07/02/2024,2733000
"403836","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0152","2",12/02/2024,2502648
"403836","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0152","2",12/02/2024,21420000
"403821","032","03212","524111","03212WA","2378","EBA","1","A","0","00000001","0152","2",02/02/2024,875000
"626402","032","03212","521114","03212WA","2378","EBA","1","A","0","00000001","0151","2",01/02/2024,744936
"626402","032","03212","524111","03212WA","2378","EBD","1","A","0","00000001","0151","2",25/01/2024,3694800
"403835","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0151","2",30/01/2024,2444328
"403835","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","0151","2",30/01/2024,5996709
"403835","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0151","2",01/02/2024,448
"403821","032","03212","524111","03212WA","2378","EBA","1","A","0","00000001","0152","2",01/02/2024,9276720
"626402","032","03212","511126","03212WA","2378","EBA","1","A","0","00000001","0151","2",01/02/2024,30343980
"403836","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/02/2024,8328300
"403835","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0151","2",01/02/2024,2499
"403836","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0152","2",01/02/2024,1105000
"427511","032","03212","511625","03212WA","2378","EBA","2","A","0","00000001","0154","2",01/01/2024,1231140
"427511","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0154","2",01/01/2024,89496820
"403835","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0151","2",01/01/2024,26015000
"626402","032","03212","511125","03212WA","2378","EBA","1","A","0","00000001","0151","2",01/01/2024,1160338
"403821","032","03212","511619","03212WA","2378","EBA","1","A","0","00000001","0152","2",01/01/2024,301
"626402","032","03212","524113","03212WA","2378","EBD","1","A","0","00000001","0151","2",20/02/2024,340000
"403836","032","03212","524119","03212WA","2378","EBD","2","A","0","00000001","0152","2",23/02/2024,3234200
"626402","032","03212","521211","03212WA","2378","EBC","1","A","0","00000001","0151","2",22/02/2024,58441500
"238010","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","1753","2",23/02/2024,11100000
"239260","032","03212","521219","03212DL","2375","QDD","2","A","0","00000001","1753","2",19/02/2024,8749100
"238010","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","1753","2",20/02/2024,329500
"239260","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1753","2",01/01/2024,61753710
"239260","032","03212","511622","03212WA","2378","EBA","2","A","0","00000001","1753","2",01/01/2024,1305260
"239260","032","03212","521211","03212DL","2375","QDD","2","A","0","00000001","1753","2",05/02/2024,1520000
"239260","032","03212","524111","03212DL","2375","SCC","2","A","0","00000001","1753","2",05/02/2024,4202870
"239260","032","03212","521219","03212WA","2378","EBA","2","A","0","00000001","1753","2",05/02/2024,400000
"238010","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","1753","2",02/02/2024,16176100
"239260","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","1753","2",12/01/2024,8816
"238010","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","1753","2",01/02/2024,237952000
"403833","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","3102","2",01/01/2024,405424
"403833","032","03212","524111","03212WA","2378","EBD","2","A","0","00000001","3102","2",06/02/2024,1862800
"427551","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0601","2",12/02/2024,18612
"427551","032","03212","521211","03212DL","2376","SAC","2","A","0","00000001","0601","2",12/02/2024,4500000
"427551","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0601","2",12/02/2024,3905000
"427551","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0601","2",07/02/2024,2760000
"427551","032","03212","523111","03212WA","2378","EBA","2","A","0","00000001","0601","2",07/02/2024,3000000
"427573","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0805","2",07/02/2024,28592000
"403817","032","03212","522191","03212WA","2378","EBA","2","A","0","00000001","0855","2",05/02/2024,20277000
"427573","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0805","2",15/02/2024,1263800
"403817","032","03212","512211","03212WA","2378","EBA","2","A","0","00000001","0855","2",16/02/2024,2779000
"403817","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0855","2",01/01/2024,740000
"403817","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0855","2",01/01/2024,800
"427573","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0805","2",01/01/2024,138644900
"403823","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","1151","2",01/02/2024,70319820
"403823","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","1151","2",01/02/2024,18012
"403823","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","1151","2",01/02/2024,265293000
"403823","032","03212","521213","03212DL","2375","QDD","2","A","0","00000001","1151","2",01/02/2024,383000000
"403823","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","1151","2",01/01/2024,18149
"403823","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","1151","2",21/02/2024,10650000
"652009","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","1206","2",31/01/2024,1937230
"652009","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/01/2024,264720
"652009","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/01/2024,15074980
"652009","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","1206","2",01/01/2024,7320000
"652009","032","03212","524111","03212DL","2376","SAC","2","A","0","00000001","1206","2",17/01/2024,3940000
"652009","032","03212","524113","03212DL","2376","SAC","2","A","0","00000001","1206","2",17/01/2024,150000
"403832","032","03212","512414","03212WA","2378","EBA","2","A","0","00000001","0211","2",13/02/2024,4687053
"653526","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0211","2",01/01/2024,341997
"403824","032","03212","511122","03212WA","2378","EBA","2","A","0","00000001","0210","2",01/01/2024,1157740
"653526","032","03212","523121","03212WA","2378","EBA","2","A","0","00000001","0211","2",21/02/2024,5433525
"653526","032","03212","524111","03212WA","4345","EBC","2","A","0","00000001","0211","2",06/02/2024,10640500
"403832","032","03212","524111","03212WA","2378","EBA","2","A","0","00000001","0211","2",07/02/2024,8037000
"403832","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0211","2",07/02/2024,2940000
"403824","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","0210","2",01/02/2024,4149310
"403829","032","03212","511624","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/02/2024,9840000
"403830","032","03212","511151","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/02/2024,2575000
"403829","032","03212","511123","03212WA","2378","EBA","2","A","0","00000001","0252","2",01/02/2024,1800000
"403829","032","03212","511621","03212WA","2378","EBA","2","A","0","00000001","0252","2",20/02/2024,501220
"403830","032","03212","522119","03212WA","2378","EBA","2","A","0","00000001","0258","2",19/02/2024,12819400
"403830","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0258","2",16/02/2024,127160
"403830","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0258","2",20/02/2024,106
"403830","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0258","2",01/01/2024,8040000
"403829","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0252","2",10/01/2024,3982600
"403829","032","03212","511124","03212WA","2378","EBA","2","A","0","00000001","0252","2",10/01/2024,956000
"403830","032","03212","521115","03212WA","2378","EBA","2","A","0","00000001","0258","2",12/02/2024,6664000
"403879","032","03212","522151","03212DL","2376","SAC","2","A","0","00000001","0222","2",16/02/2024,2700000
"403879","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/02/2024,113366200
"403879","032","03212","521811","03212WA","2378","EBA","2","A","0","00000001","0222","2",26/01/2024,924000
"403879","032","03212","512411","03212WA","2378","EBA","2","A","0","00000001","0222","2",13/02/2024,174013566
"403879","032","03212","511129","03212WA","2378","EBA","2","A","0","00000001","0222","2",06/02/2024,1059000
"403879","032","03212","521111","03212WA","2378","EBA","2","A","0","00000001","0222","2",23/01/2024,420000
"403879","032","03212","511619","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/01/2024,300
"403879","032","03212","511125","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/01/2024,231628
"403879","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0222","2",01/01/2024,1598
"403834","032","03212","524113","03212WA","2378","EBA","2","A","0","00000001","0401","2",21/02/2024,150000
"403834","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0401","2",01/01/2024,950
"403834","032","03212","511119","03212WA","2378","EBA","2","A","0","00000001","0401","2",01/02/2024,922
"403834","032","03212","511111","03212WA","2378","EBA","2","A","0","00000001","0401","2",01/02/2024,56109900
"403826","032","03212","511126","03212WA","2378","EBA","2","A","0","00000001","2251","2",01/02/2024,2317440
"403826","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2251","2",05/02/2024,11420
"403826","032","03212","511121","03212WA","2378","EBA","2","A","0","00000001","2251","2",15/02/2024,440060
"403838","032","03212","522111","03212WA","2378","EBA","2","A","0","00000001","2451","2",19/02/2024,1002500
"403838","032","03212","521112","03212DL","2376","SAC","2","A","0","00000001","2451","2",13/02/2024,352725000
